,X0,X1,y
634,-1.9657639185768914,5.234464511450407,0
635,-5.627420656595176,-1.7019598651980006,3
636,-9.571792327150286,-3.9042681502215744,1
637,-7.23246838372115,8.162250769594012,6
638,-2.8020781039706595,4.057147146430284,0
639,-6.713606724532051,8.845281182656185,6
640,-2.4545600025666072,2.398557054503339,5
641,-2.6492613526680358,0.1187385402576413,4
642,-11.038870856428318,2.4447298647736995,7
643,-7.826453411638401,-1.6656082728132775,3
644,0.12456535210141384,4.250959110595568,5
645,-7.967713926161521,-7.571718821382589,2
646,-1.6841768618242978,3.631328249674002,0
647,-5.7614308368334015,-2.2242837556164834,3
648,-9.82784324830553,-5.1173565185244065,1
649,-7.45585867018438,-2.3507317737797413,3
650,-4.229578084792804,2.6881641921083554,4
651,-1.4507278119704476,4.94884906996412,5
652,-4.42656240447868,-2.1666750909984835,3
653,-2.2012449917027954,4.536741823372822,5
654,-6.973366434496437,-5.41782658156605,3
655,-2.3680016301636693,-0.6578790369219687,4
656,-7.733131711810547,-2.1374036466590987,3
657,-2.09788608599983,3.3352780919787,5
658,-3.766969092019734,7.070957721591992,6
659,-8.611387077008912,3.859376062615309,7
660,-1.3379705493511191,0.404374739228384,4
661,-6.654009245658668,-7.961864189485125,2
662,-10.506684781475963,-4.119834502249164,1
663,-1.120972133717242,3.0080514907998723,5
664,-7.707179693648708,3.228792226307675,7
665,-6.722907578540098,-3.6995804619874573,3
666,-9.850947240266212,-3.3815436684982147,1
667,-9.52560156021908,2.720136118388573,7
668,-1.4256645616933916,1.7964873245824908,4
669,-0.8235551865142507,5.949848979647645,0
670,-1.2743844906106365,2.123022002744287,5
671,-0.7775235821834849,-0.7500930193064244,4
672,-1.4729985149602352,4.816541516051418,0
673,-2.579864105844637,5.150918650323734,5
674,-8.839478171882572,-8.465457766001856,2
675,-1.218037924053351,2.9089510731932036,5
676,-2.6726118086172743,6.507973691908187,6
677,-9.511100880943733,2.6355342019425465,7
678,-0.10075436532866022,4.515892565268589,0
679,-11.507891426322217,2.5184320350054348,7
680,-7.305845955025309,5.545755689005961,7
681,-4.737415964715585,-1.5130020132768807,3
682,-6.941679017233479,7.8049229111671545,6
683,-9.436074407129697,-2.4385981648809536,1
684,-6.22104978289178,9.07046029945916,6
685,-11.635162096661443,0.005254156674758814,1
686,-5.2862851302274425,-2.047345824761902,3
687,-5.664264297853048,-9.653404988118837,2
688,-9.903018977538991,3.491713343665907,7
689,-2.536841424866708,3.5387026459702358,0
690,-7.922948691054185,-4.452062016184182,3
691,-11.892979451129568,-3.8636194299185536,1
692,-0.757969185355724,4.908984207745029,0
693,-0.9806985371868906,0.7632392687219653,4
694,-11.26055335152856,1.6849165360911555,7
695,-1.1187641405624973,-0.11557497515156989,4
696,-1.2953477312785067,5.623009534336298,5
697,-8.691506438517653,-4.557951516527581,1
698,-2.0082786872483203,5.085889423519987,5
699,-7.422836810122705,7.77611753202533,6
700,-1.1253483304325114,4.198039245078702,5
701,-2.20926983525937,1.3315046535862367,4
702,-5.841435420342093,-3.3187414817849326,3
703,-0.8743272819459209,1.2142528122479317,4
704,-2.102359709587028,0.8215972487878498,4
705,-8.62125286342388,3.900477490957006,7
706,-8.223742871776047,1.7673298757274338,7
707,-2.2218653369676096,6.361367943852196,0
708,-5.1178408878485575,-2.548252297894433,3
709,-1.360057325803584,2.9891578671637347,5
710,-6.735392216896262,-8.445807039983952,2
711,-9.066239810368415,-1.0832238832510637,3
712,-7.697472326047309,-8.363075053150963,2
713,-1.0826568576674416,1.2148966781561794,4
714,-7.42029567414988,-8.054285858591548,2
715,-10.148216829303554,-3.037849279300632,1
716,-6.234987806226627,-7.3254366763318135,2
717,-10.266083807773677,-4.085024173650223,1
718,-0.9650952062924615,4.22623484438252,5
719,-2.046333250515196,0.6529391700681724,4
720,-1.3102874455624955,0.1975807467375822,4
721,-3.240468675099992,2.8612726778423507,5
722,-1.564134818757262,5.327939937502673,0
723,-6.952148566205306,6.563926072976572,6
724,-7.364330777548059,-2.549647237068484,3
725,-1.0359320672215073,2.8408634114171436,5
726,-6.100859551440321,-7.712272103943602,2
727,-7.427935634452431,-9.585295130772952,2
728,-9.381890228506839,2.2230473575220886,7
729,-5.778290734088303,-3.012808168716323,3
730,-6.437705148266213,-7.990419854317253,2
731,-2.035434724120094,-0.2293546405314455,4
732,-7.582767116110269,-1.616389152410476,3
733,-6.711478845652953,5.310768288613677,6
734,-4.352932309762583,-9.251376737181264,2
735,-6.676633747482737,-4.5535738777405195,1
736,-1.0034512252286052,2.541768573549167,5
737,-4.9405913009004285,7.174431707292873,6
738,-2.1066884707345177,5.63099757364866,0
739,-0.7634486236003526,0.7722316158518715,4
740,-8.58779638171714,7.324650264149939,6
741,-3.063760028267864,1.8223498009168313,4
742,-6.290347660128759,-9.390392805555424,2
743,-8.596661316864285,5.36510380209195,7
744,-0.4536523249771063,3.2400959055905143,5
745,-6.374139140744739,6.231579512318919,6
746,-10.632073024529175,4.399307272463555,7
747,-6.451732329671954,-5.351400785484648,3
748,-4.944289657251725,-3.0988752274955726,3
749,-3.0996886856573562,-0.662410593023337,4
750,-6.089120418687697,-2.451760140344186,3
751,-7.70775577857737,-7.318169739262896,2
752,-1.7440679333531492,4.109127986069658,0
753,-2.227834091748019,1.0515835501829303,4
754,-9.183369374504176,-3.1728786176048303,1
755,-9.113082642398513,-7.6693444552827215,2
756,-10.10417262520864,-6.744344954057051,1
757,-7.2887101021848775,7.675903732467053,6
758,-6.956464085546905,7.800232406210275,6
759,-6.915512225542852,-7.571140717140702,2
760,-10.377230019186982,-4.968152238221876,1
761,-2.6162254318807876,4.251388237580649,5
762,-2.299962885141383,1.8312031322386282,4
763,-9.74100319995722,2.6472630907135133,7
764,-5.503438998760782,7.491337863901499,6
765,-1.8092219742346527,2.501499995963863,5
766,-7.654085586928048,3.5968301143694483,7
767,-2.539905788751224,0.46970029936453567,4
768,-8.904090236526217,2.2940665937356277,7
769,-10.14442304086874,2.2627749481928188,7
770,-1.6949278308272304,6.517094922443871,0
771,-8.859255225695692,3.994842949703963,7
772,-11.094866863908464,-3.1147138001348273,1
773,-9.797952948460473,-3.020627133675113,1
774,-6.727516470546535,5.367456080782632,6
775,-8.48921585883874,-6.859045791364871,2
776,-10.867720726843954,-3.5841580778163307,1
777,-9.486774729161013,-2.2426867086920694,1
778,-6.307554059360676,-8.22612034983592,2
779,-0.2685101323051753,5.721780388154999,5
780,-7.621150152274006,-10.75386991373714,2
781,-5.267228787048456,-3.1291706670226604,3
782,-0.9293112872675662,-0.49644095739801597,4
783,-6.582706435224279,-10.032515096074214,2
784,-6.703221311781341,6.4747459424649705,6
785,-0.9985396183498266,6.198648077818729,0
786,-9.42032331001524,1.8156908821459548,7
787,-10.04357918972287,-4.172082006330914,1
788,-6.722269045176219,-2.900202546761338,3
789,-6.619782502354997,7.550041031810098,6
790,-7.215262518863552,6.963991269822213,6
791,-5.31160267530616,-5.051860527087644,3
792,-2.057411355616737,3.6312421159715216,5
793,-2.3489171491535394,3.1919073824208932,5
794,-2.527787577137273,0.5346708953968765,4
795,-7.053445612502323,-6.722295306781408,2
796,-4.499429402940959,-8.61734301027225,2
797,-10.32269768278182,2.3708160217180203,7
798,-7.978325593312512,-8.777133257292707,2
799,-7.422069709260755,-8.674604490032083,2
800,-0.25201990570729094,4.535591448553887,0
801,-2.071037554556277,5.6909292056623375,5
802,-8.310698207453573,-3.749693935199118,3
803,-1.9704773575400185,-0.2730256415595773,4
804,-5.425920580503778,-9.47871937031903,2
805,-1.7540266951711307,0.6508874862005675,4
806,-7.840352618361661,-6.255717297484694,2
807,-1.531283058959644,0.5946294845808575,4
808,-3.972974619704934,2.8046025148443205,5
809,-10.197273221649318,-4.607951715888182,1
810,-1.3439249587069142,2.3842886530191585,0
811,-8.45850549399804,-5.10205277700015,1
812,-10.788512457428268,-2.729626335403095,1
813,-6.258968876319148,-8.372780271718211,2
814,-4.09417708590243,9.453636069414513,6
815,-2.6149851683222085,4.9924002999457775,0
816,-7.185914815273973,4.118555404287468,7
817,-10.273558566214245,-2.7243929617125073,1
818,-9.625255652141659,-4.101838350422598,1
819,-4.64688531303893,1.2997249648366298,4
820,-5.368534359027978,-1.6221607188663303,3
821,-2.091885325947097,-0.26880429472567147,4
822,-10.838307890922158,3.1718498210982267,7
823,-3.181884556847947,3.4965101701326162,5
824,-10.765516249677662,-4.317886597069842,1
825,-2.9398899025315175,1.0971534518763435,4
826,-5.372690186037887,7.936882384896709,6
827,-9.893659113944011,-3.4253451252913685,1
828,-7.563925811921503,-2.9790025130266935,3
829,-6.713059721467414,-3.109538720737468,3
830,-10.15470617614642,-5.288551270378396,1
831,-8.335948993336824,4.084590606690368,7
832,-5.985825128707009,-8.840059730402434,2
833,-9.83714751191059,-4.073498522991954,1
834,-1.198395805971502,3.230507197401846,0
835,-1.749075493794246,5.026403792433852,5
836,-9.472962011356277,-4.430472753832537,1
837,-2.948421833959944,1.0751696991355753,4
838,-5.296119232970774,7.559156156990128,6
839,-2.0954518274479095,2.355248585008697,4
840,-7.084198190345319,-7.883830651819183,2
841,-11.322108675799734,4.267624379712607,7
842,-11.459116108375207,-4.469696456009227,1
843,-10.33943568563019,3.4866774505858382,7
844,-10.453830058801787,-4.9332387990250055,1
845,-0.8205764920740146,5.337591950146718,0
846,-0.979490066070415,4.08668826994449,0
847,-5.9371308387075095,-8.102934865596996,2
848,-3.040039060757744,1.3024297797343676,4
849,-3.4154855461813716,5.121279466328977,0
850,-1.2892966499565772,3.365864282793607,5
851,-8.073897077682176,-4.559329867901802,1
852,-1.7786069129574698,3.2179186558669723,5
853,-4.670471829330241,-3.355276020045136,3
854,-8.400577635356347,-7.567275318104539,2
855,-9.391164103239806,-4.690638175123136,1
856,-2.4144321774178974,1.0448618484855134,4
857,-7.591076019134169,9.161399490230771,6
858,-6.573949043307432,-2.8032940229772216,3
859,-9.49628291375977,-4.431962621224389,1
860,-6.024843729123258,-7.579962656099005,2
861,-1.541859029830717,2.651163034429179,5
862,-3.2495966705913633,3.88774977107083,5
863,-8.501827737768625,-3.2778947381589925,1
864,-5.6971834366748695,-2.808556303423378,3
865,-1.9335583157116298,1.125418364281793,4
866,-5.7738888120292495,-8.073388493367759,2
867,-10.411579813640794,3.6733167681977794,7
868,-6.1170133996491,6.8791906842368755,6
869,-0.6732247181272776,4.620023770178603,0
870,-1.3479662051270245,0.5845578366760742,4
871,-2.2012886150933797,-0.5875333445532966,4
872,-9.031173253424043,-3.2402994970599357,1
873,-1.3832486052529953,1.5103464899860464,4
874,-2.8045343169662624,4.572730389095387,5
875,-4.09118191915982,7.900365639602581,6
876,-1.5394009534668904,5.023692978550581,0
877,-7.226879844095403,-4.2252185604567405,3
878,-6.416957371344821,-9.50487748994172,2
879,-5.670801141157309,-8.742007711792565,2
880,-5.159787926592424,6.149889882684744,6
881,-2.307418250316664,3.9575795560525506,5
882,-1.4217965246930926,3.6571524294344697,5
883,-9.501957559197121,3.489139712388086,7
884,-2.3609043322056964,3.8692668449678234,0
885,-2.932118661194514,4.720037589306593,0
886,-10.087391322757373,3.2700390951165526,7
887,-3.0326772261952755,4.721649260885453,0
888,-0.9126439453719501,0.9522625725269822,4
889,-2.760179083161441,5.551213578682775,0
890,-9.839298802797256,1.3365021118001734,7
891,-0.8922013278658578,-0.04526580450565609,4
892,-2.1577734695795976,4.095504890540311,0
893,-3.6232447082037047,-0.07318409634767142,4
894,-9.246375268492617,-3.8129531109158545,1
895,-2.3308060367853387,4.39382526992426,0
896,-9.088401199218582,2.990265099897593,7
897,-0.2081306453575842,3.788453021161583,0
898,-1.1368306624470192,2.7406141373228476,4
899,-5.992867819768897,6.398292163222763,6
900,-5.211519338768364,6.827098267790601,6
901,-2.2250857234626285,-0.5851193600812168,4
902,-1.9679111607898647,1.8458356811009287,4
903,-6.411168282203081,-4.458065864352369,3
904,-8.091871340886609,3.795725110624617,7
905,-8.898232962165729,2.870151311873815,7
906,-2.6513103118265886,1.6373809224732114,4
907,-7.37207449381747,7.173375146042221,6
908,-8.976487756505142,3.7832935763679867,7
909,-8.088681499983938,-7.585463364968392,2
910,-2.4409373058904227,4.229240953185261,5
911,-0.6758908068156123,2.2930965410962987,5
912,-5.4022167827148575,-2.778682863007344,3
913,-4.690732527092967,7.37774889522757,6
914,-9.925460604497216,-2.943561212415646,1
915,-6.001919741228752,5.659631925807941,6
916,-9.709634336647952,-2.455240363786171,1
917,-10.132505632948824,-2.904130256610637,1
918,-6.408718654131394,6.538048315437691,6
919,-6.34519285302126,-3.6962495610718067,3
920,-2.6761439730061793,2.926692389372003,5
921,-9.29607554675317,1.8097111093745355,7
922,-2.385157025082947,3.538721191219571,0
923,-6.885259015889,-4.144957595544853,3
924,-4.510510713634024,-4.476263393633979,3
925,-6.8642254436976895,-2.6485509547588206,3
926,-7.733777731433561,-2.1362376407075496,3
927,-1.5533371819133017,2.880809552613804,0
928,-1.2707201062437876,1.3837008326848315,4
929,-0.9312902550921461,4.8818444018254965,5
930,-1.643032338642904,4.583677589119122,0
931,-1.1513916627925727,1.7188478230810782,4
932,-6.065783492376546,-4.853193539769762,3
933,-0.10226896340462566,2.349118543637556,5
934,-11.554654061518132,-4.565790675647549,1
935,-1.6192019498916612,2.6065172987038707,5
936,-8.836272521978708,-3.9808779336311826,1
937,-7.6996566741009485,-3.992228185498541,3
938,-0.3162885492318852,1.2526184957741229,4
939,-5.745156271685813,-7.239277289744929,2
940,-1.8513954583101344,3.5188609047583252,0
941,-6.974242693257638,1.630655475782291,7
942,-9.646595607142135,-4.022119010441843,1
943,-7.3448126765756925,-2.4748338950592226,3
944,-1.3660025378021898,-1.5402826303510833,4
945,0.6908175620370685,2.755640755926085,5
946,-6.056717274660413,-3.406601025453826,3
947,-2.279560749896649,5.104521902915381,0
948,-9.547494761615257,-3.325911464610094,1
949,-9.329411011123874,1.7266790732595285,7
950,-7.708826501398667,-2.4618791531687485,3
951,-6.1937125666486565,0.34387797265651443,3
952,-5.983791230076191,-2.013885710593941,3
953,-6.6134955467608885,6.894410211349459,6
954,-7.861403792313874,2.6436693091090744,7
955,-5.0881939665725495,5.640261503126327,6
956,-11.268173280038582,-3.670353013552203,1
957,-2.5112771658383695,0.5734261754834539,4
958,-3.823741262947953,7.073113339079665,6
959,-7.351220121517349,6.19059737150137,6
960,-9.56271417939026,-3.042924944360121,1
961,-10.900729834883283,3.86610193654967,7
962,-7.413353323777036,-7.615523017183158,2
963,-3.45183103534739,0.6929414071637645,4
964,-10.590173788806371,-6.258256485133343,1
965,-10.457655334493788,-3.3089948813328824,1
966,-4.245184911093916,9.566725331600498,6
967,-4.83460803585606,-8.70198893377643,2
968,-9.235593242734808,-8.7687197440498,2
969,-10.331511694478145,2.770502466940926,7
970,-6.826476016257594,-3.4054171017245047,3
971,-6.647815964761639,-4.4210907526554735,3
972,-1.9972575955677079,1.2615122337296851,4
973,-6.398097252100175,7.631977264064451,6
974,-2.3302221922375503,4.784053655164081,0
975,-5.687508544159905,8.607916106489578,6
976,-2.27543616293081,3.1488328924777815,5
977,-3.0260808499060676,3.734915295826312,5
978,-1.6503205120267137,3.422890687384506,5
979,-2.1082979386201424,3.734041830056565,0
980,-6.747671331476135,-4.495849569636567,3
981,-8.794828722310124,2.8271329392545566,7
982,-4.444889534399426,-4.5139416314014245,3
983,-2.4139578469451726,5.659358024076449,0
984,-13.051476884079406,-3.4734961762093874,1
985,-9.174168349053005,3.3768596611382473,7
986,-1.0049797533618192,4.355301421235497,0
987,-9.90271639358394,-3.8725975587401846,1
988,-1.2415335999782033,5.155725123695728,5
989,-1.5988097101490129,4.617614623850878,0
990,-6.559828431365641,-8.420232283965959,2
991,-7.377765321370954,-2.329291866143951,3
992,-6.7910550929911695,-8.323311667309893,2
993,-0.5385897297335105,3.676344589012869,5
994,-7.084935803090291,-2.474122873013689,3
995,-1.7229033484034901,2.9791861622714255,5
996,-5.5618210528783125,8.014417947799219,6
997,-8.194123522166604,-4.40587352064723,1
998,-8.301002188280442,-3.087730689197218,3
999,-8.857058871916877,3.6826839950928445,7
1000,-0.9442887158114677,1.636789127845733,4
1001,-11.16894270720151,2.7522668434790116,7
1002,-1.610331320228811,3.8167538535899403,5
1003,-10.140908248660338,-2.9203647684134535,1
1004,-0.9854680394086113,4.862576860675709,5
1005,-7.603914763677776,-7.50912811668111,2
1006,-5.793711823257652,7.092075450252995,6
1007,-0.8133992583634861,3.546973928011175,0
1008,-1.293315223139727,1.7599733222828577,4
1009,-2.2795546859567746,3.0755905814651285,5
1010,-12.084103069109627,-3.591546906792158,1
1011,-1.1302551414047515,-0.30664292564466566,4
1012,-2.4089734466337447,4.668326931644109,5
1013,-1.5377386349570825,5.535973776755081,0
1014,-5.310922766419707,6.552210082623675,6
1015,-6.7762654679809335,-8.09492072187996,2
1016,-7.020439822116816,-3.0407347524725807,3
1017,-8.836426810311295,-2.8833830084130714,1
1018,0.39161353690892486,4.992151869015544,0
1019,-1.6438953155335252,2.3931289075905706,4
1020,-8.611398239406782,-3.4052189626750113,1
1021,-10.078883107518841,4.403547947739936,7
1022,-1.7875116838108256,2.004243378242422,4
1023,-7.252508532768965,-8.30216933376852,2
1024,-10.17732479830446,-3.4516234380180393,1
1025,-9.856071965987296,-6.469652408328954,1
1026,-6.2130925461424225,-6.51862560325463,2
1027,-10.360324591230361,-5.438504998688659,1
1028,-7.906451521634228,-11.306585554815094,2
1029,-9.212485584018413,-4.618216314330418,1
1030,-6.129808445445476,-1.0706636067986812,3
1031,-1.3750576984687455,0.5285371739596059,4
1032,-9.601084544131668,3.5977757804276127,7
1033,-5.2373016451517245,9.130244025429551,6
1034,-9.603924772403783,-4.18148923806366,1
1035,-1.0671145867458791,1.7981571622481098,5
1036,-8.288761834232984,-7.594963886056408,2
1037,-7.508265501728777,9.786169543203448,6
1038,-3.1152725737124642,4.137242235313483,5
1039,-10.924584442861725,-4.135768953726302,1
1040,-1.8784267698683874,0.7725047370006614,4
1041,-5.148448535394308,7.70884542751923,6
1042,-9.953630154696114,1.6559367351055634,7
1043,-7.389763276642085,-4.3907444851550075,3
1044,-3.290673123184378,1.4889052435576489,4
1045,-9.404368029157279,3.921818024717144,7
1046,-10.827723489220775,-4.972868396768921,1
1047,-5.253692693065936,7.461621119175606,6
1048,-10.94977460435936,-4.471494099761959,1
1049,-11.550411286829936,-3.3748841271069625,1
1050,-6.376504886207731,-4.888084588690431,3
1051,-0.6207353040891055,6.59346951581742,0
1052,-2.0689267700573652,1.474680972681531,4
1053,-7.8008309604291854,-3.8508702643841763,3
1054,-9.736567344444195,3.9347604402754826,7
1055,-3.452008753224964,4.04341513754576,5
1056,-6.137630364448401,6.832135905150028,6
1057,-5.342200209350772,8.111371435553275,6
1058,-2.78129454135496,0.06767968583881101,4
1059,-8.609277965044438,-9.699789144592701,2
1060,-10.32849897814557,3.939419888624967,7
1061,-6.769403886479151,6.524178418185601,6
1062,-0.49922133595474993,4.775982585218885,0
1063,-1.3197400401541781,3.7043975201564376,5
1064,-6.593347915570454,-6.832810191892225,2
1065,-2.4381269707751807,-0.5447718935887302,4
1066,-9.33603142718712,-2.9669963671511406,1
1067,-10.280576055287947,-4.2196754316819245,1
1068,-6.069178242247234,-8.781690657378835,2
1069,-8.8778904903362,3.3957066115607133,7
1070,-7.110350805210967,6.763833410882881,6
1071,-5.556912501045274,7.843159023150998,6
1072,-6.898075766158099,-3.6091464862757396,3
1073,-2.074406807236755,4.8584359061643845,0
1074,-2.659326773106181,-0.4750560768018699,4
1075,-9.500443405007124,-3.716015848023608,1
1076,-2.0034135815195953,4.450086725677409,0
1077,-2.5234254909286555,1.4991573634673911,4
1078,-4.857479052250867,6.311670664757652,6
1079,-5.115785133583627,-4.24458573062658,3
1080,-4.63868065028663,-2.6617269219648656,3
1081,-2.8742256314688515,3.9146815093855047,5
1082,0.5311398230212139,2.510128945952069,0
1083,-4.582042685503313,6.427290526189863,6
1084,-1.0851884991475254,5.131719394872028,5
1085,-9.038014270173363,2.656635234523097,7
1086,-1.769911000524658,0.6076723933231813,4
1087,-7.400248518696781,-3.4313564014514233,3
1088,-4.752930005779085,-2.8863381022250656,3
1089,-1.5620727555896294,2.890918203038973,5
1090,-6.784464513060329,-2.66501202894454,3
1091,-9.225510187957406,-7.746572455275507,2
1092,-5.129636162381069,7.082313991408219,6
1093,-1.2474440189382199,3.8090223312756435,5
1094,-0.42576158466773584,-0.2686635090010747,4
1095,-6.41270254784271,-8.384712934994875,2
1096,-1.9185427593490518,4.595783066401819,0
1097,-9.148445631119845,1.8144539164863402,7
1098,-8.376800218031354,-4.759533364745429,1
1099,-6.909883191593779,-3.983156102947937,3
1100,-6.363479814474609,7.151391880321864,6
1101,-6.739910322814512,7.1051210473523305,6
1102,-10.87790156819468,-3.972349068910521,1
1103,-2.1387170047345996,4.756657027671441,0
1104,-9.476879179291554,4.899640002138478,7
1105,-1.2082758899083488,2.7224298829749243,0
1106,-6.5417260680963265,-2.3796282872659935,3
1107,-10.182213341432211,1.8181338213562446,7
1108,-2.0784978036266426,3.9273049537157556,0
1109,-6.935238963206736,-3.905629884999235,3
1110,-1.0967988093294934,4.647226961080894,0
1111,-6.397002622293403,-8.183524884062857,2
1112,-2.1853609821626145,0.7792429672252273,4
1113,-2.841254126595127,0.5574132495696299,4
1114,-10.593798838240764,-3.091725446022001,1
1115,-5.4289488154873045,7.141247499042719,6
1116,-8.60170613693193,2.577814319639386,7
1117,-8.926082867670782,2.9590670787155666,7
1118,-1.5278856701493,2.0528844555812364,4
1119,-0.8605229891277921,-1.1667647322357828,4
1120,-7.651678813452454,-3.505344519012946,3
1121,-7.467349808227355,-9.630127085809526,2
1122,-7.2384523573476205,-2.7155244854886,3
1123,-6.926003309121568,-9.357329454293748,2
1124,-5.3457802962728795,8.560325965576112,6
1125,-0.5257904636130821,3.3065986015291307,0
1126,-5.097725552226338,-1.4487280914899727,3
1127,-1.6861738279301688,3.0316474776310276,5
1128,-9.626042212441236,-2.1003390622938256,1
1129,-7.9446119852699635,-5.999994635361093,2
1130,-8.312616304563559,-6.690960121848571,2
1131,-10.449683688175947,4.6460848152999095,7
1132,-5.221985220630809,6.918122408203335,6
1133,-10.284097419048274,-4.824236197015166,1
1134,-9.466548710196877,-3.949347705387829,1
1135,-5.9749705706712914,-4.945426881363112,3
1136,-7.267576091365201,-8.007576287337557,2
1137,-7.237458336826577,-4.3407428915463715,3
1138,-5.717263131069261,-3.531440868809198,3
1139,-10.488837641443919,-3.8189754313234503,1
1140,-2.166985361537696,3.386923837343808,5
1141,-11.292970388934188,-3.8790279936805727,1
1142,-10.664363117517105,3.010596903973959,7
1143,-10.180774490615075,-4.174377449151541,1
1144,-1.1439737960329384,3.067654983744567,5
1145,-6.164574326201924,7.104686060136816,6
1146,-2.8588279382837056,5.2698351863871835,0
1147,-10.524913240961633,4.0228065129238715,7
1148,-9.819185827544993,2.8505774653250673,7
1149,-1.9143483613302317,4.0984634596754885,5
1150,-5.470417551835517,-9.048669628573965,2
1151,-1.7800244777370269,3.1733691333967347,0
1152,-1.1643485819705592,4.2317867091006605,0
1153,-2.2657032600932046,3.1153098566518755,5
1154,-9.57205717324841,2.487123608938013,7
1155,-1.9860594040267037,3.0638140794657254,0
1156,-1.0501365065015114,3.0162307007092326,5
1157,-9.962768914289361,-2.499430965754387,1
1158,-2.548952632053115,1.6864093190027738,4
1159,-11.527912065511988,2.1700021666946645,7
1160,-5.450126020959906,7.859375326988426,6
1161,-3.8903906339787055,-3.1632828745122317,3
1162,-1.0572406256528906,4.826772072490221,0
1163,-1.5032960556784363,4.2162688437583,0
1164,-10.137064309104023,-4.6818860367879065,1
1165,-3.4483291169545196,-0.09062053836500839,4
1166,-9.00825890379769,4.4380177696021175,7
1167,-8.937384994496295,-5.664516206987697,1
1168,-11.563450654309007,-2.939526080391499,1
1169,-1.9531206368467877,-0.49483304302226316,4
1170,-8.356560617540236,3.1953206704129298,7
1171,-0.5894670370777773,0.8877163235985894,4
1172,-1.7609028264107027,3.5321650190980467,5
1173,-9.242320474462247,-3.2523664258399605,1
1174,-0.9190034548522448,3.452789267035227,0
1175,-6.210475339214031,8.425450337582689,6
1176,-7.05531074536786,8.047003445492917,6
1177,-7.675390219115233,-1.539176605927782,3
1178,-9.55261579330853,-3.8552363011412134,1
1179,-6.878807666544385,-8.34134493805501,2
1180,-0.36126095842214134,3.6832861885387156,5
1181,-8.736894478835778,4.117011871985509,7
1182,-5.911217886456138,-3.954988139839987,3
1183,-7.0504337686399525,-9.632808139240158,2
1184,-2.0528950081933837,1.9844341412076876,4
1185,-1.8495507607653108,3.7925097123971767,5
1186,-8.42583892765054,-2.9524844537687724,3
1187,-5.625822166426532,-3.67462920651266,3
1188,-11.346408950450343,-2.6508130108770245,1
1189,-9.878555706354838,4.92317261064577,7
1190,-0.8821407006996568,4.287718696740073,0
1191,-7.076616398034297,-8.863728779291,2
1192,-6.664886688090814,3.8154828006656105,7
1193,-7.173301889066764,6.601428359948207,6
1194,-5.920135286050662,-3.8848507086343735,3
1195,-6.109585185917329,-2.112489161057777,3
1196,-9.75720695150574,-4.952775048721384,1
1197,-6.016983879198072,8.263481654996452,6
1198,-2.9915115724657677,2.645801308444378,0
1199,-2.43048716936862,1.5408367992639058,4
1200,-6.159273999163493,6.584501742561699,6
1201,-9.140279523345944,4.178435384562138,7
1202,-1.9274479855745354,4.9368453355813475,0
1203,-1.470378966050463,0.9921943524277452,4
1204,-5.943269041945874,-4.130555741160333,3
1205,-7.691489628254791,-7.381108427183346,2
1206,-2.077622682458739,3.2640280766552383,5
1207,-5.8020027687618425,-2.0345784235032776,3
1208,-1.9696766794665796,1.9716521047360227,0
1209,-9.78861582707758,-2.398332553030116,1
1210,-6.312549450679042,6.562886442593272,6
1211,-3.238716191342985,3.577861889986756,0
1212,-7.7113732104417325,-9.60221965314609,2
1213,-6.41972953052916,-6.871086274534725,2
1214,-3.6765051562943913,1.4989011272181663,4
1215,-2.3401315983513267,1.9153879755675554,4
1216,-1.9751303191536107,1.2194945993802246,5
1217,-6.311462369593506,7.274470600534624,6
1218,-11.111148606626092,-4.020758572310059,1
1219,-5.136623003165505,-2.7933457944804054,3
1220,-8.108281790561424,-7.634258733215699,2
1221,-8.273559716619918,-2.8757597327441884,3
1222,-8.188889081856116,3.6678180839475116,7
1223,-5.678721524124562,7.783697310775695,6
1224,-9.851066165390513,2.7094073116659128,7
1225,-7.102479729719585,-2.1248808616970862,3
1226,-11.461766077233694,-4.107839741173733,1
1227,-5.375245241009753,7.31349690610809,6
1228,-7.312228920197586,7.071704709896884,6
1229,-5.874242676794075,6.320468788911038,6
1230,-7.756205937976195,8.420952663198747,6
1231,-4.030224250745539,9.863632489697757,6
1232,-3.469908175396601,1.518391259783166,4
1233,-11.193574013977583,-1.4473682620445318,1
1234,-7.014959695589882,-7.933750610848609,2
1235,-1.836823600525988,1.700186808072637,4
1236,-1.4270653467697816,5.089041275707647,0
1237,0.39506419656959624,4.45989940564151,0
1238,-1.1441461041652785,3.2916188164772247,0
1239,-0.8606569363036412,1.0371347456529516,4
1240,-8.617954312046884,-3.350897646123595,1
1241,-6.896003111237657,-3.405024786771265,3
1242,-3.8617666077408153,2.062460928519327,4
1243,-9.25435596013924,-5.462921231587248,1
1244,-1.2560682641577197,5.0000683920802285,0
1245,-8.541185117180325,-3.636711311659247,1
1246,-1.1710417594110225,4.330918155822106,0
1247,-1.8217874356922428,3.720139253588412,5
1248,-6.207334630067344,-8.015343236714218,2
1249,-7.893029772846012,-8.263956518665143,2
1250,-6.526997465026568,7.403230694803111,6
1251,-1.7413639508354544,3.2913956698425615,5
1252,-5.755949849376238,-7.420155544081599,2
1253,-6.267515609438669,6.090562029985848,6
